car_make,car_model,model_year,car_vin,purchase_date,title,full_name,dealer,rrp,monthly_cost
Scion,xB,2010,1N6AF0KY4FN619425,"on 9/19/2019,",Ms,Kane Padfield,Trupe,£31195.43,£456.0470297250058 per month
Buick,Rainier,2004,1G4HP52K53U351215,"on 2/23/2017,",Rev,Lu De Leek,Ailane,£32968.31,£463.0616585338013 per month
Chevrolet,Express 2500,2001,YV1672MSXB2257696,"on 12/27/2018,",Dr,Tillie Abthorpe,Blogtag,£10028.73,£160.6671641889639 per month
Dodge,Neon,2004,1G4HR54K71U642366,"on 4/26/2019,",Honorable,Gaynor Peers,Devpoint,£41288.03,£588.2926059094649 per month
Chrysler,LHS,1996,1C4SDHCT2DC442560,"on 6/8/2019,",Ms,Tommie Hosten,Plajo,£15125.85,£253.60789894309897 per month
Lamborghini,Gallardo,2003,3C4PDCBB1FT915826,"on 4/23/2018,",Mrs,Hilton Lorant,Linkbridge,£37567.64,£576.4068082549585 per month
Honda,Civic,1991,1GYEK63N43R796630,"on 6/6/2020,",Rev,Swen Waterland,Twitternation,£11035.16,£167.19558952392455 per month
Pontiac,6000,1984,WBAPH5C52BA630947,"on 8/1/2020,",Honorable,Lucian Dryburgh,Yodo,£21120.04,£291.93937289064814 per month
Pontiac,Sunfire,2002,WAUKF78E48A463228,"on 6/3/2019,",Rev,Meridel Leebeter,Minyx,£17120.22,£264.979630537474 per month
Audi,S4,2001,KMHFG4JG9EA016686,"on 8/11/2019,",Dr,Chery Kyttor,Tazzy,£37785.6,£546.1685803311899 per month
Audi,TT,2004,SCBEC9ZA8EC141209,"on 4/5/2019,",Mrs,Alphard Dominguez,Thoughtmix,£28539.72,£415.13315769745833 per month
Suzuki,SX4,2007,SCBLC37F46C313787,"on 8/25/2019,",Rev,Abagael Sword,Kazio,£35449.0,£557.5221051638357 per month
Hyundai,Tiburon,2005,3VW507AT0FM658878,"on 5/5/2020,",Mr,Sidney Gregore,Yodo,£2578.05,£43.14008916613007 per month
BMW,Z4 M,2008,4T1BF3EK8BU056343,"on 3/12/2018,",Mrs,Yolande Pudsey,Photospace,£4181.68,£64.45573191768146 per month
Isuzu,Trooper,1997,WBA3B1C56DK617396,"on 3/3/2019,",Mrs,Gav Wickett,Wikizz,£31064.14,£477.86361944664253 per month
Chevrolet,Prizm,2000,WBANB33595B247583,"on 4/1/2019,",Dr,Clint Branigan,Dabfeed,£670.45,£10.240602824360042 per month
GMC,Yukon,2009,YV4852CZ5A1920757,"on 8/29/2020,",Mrs,Ania Sackey,Kwideo,£30650.02,£481.73374388923247 per month
Lexus,ES,2012,JN8AF5MV7FT986418,"on 8/4/2017,",Ms,Kym Tewkesbury,Tavu,£6416.3,£106.95194395523623 per month
GMC,Savana 2500,2011,1FTSW2B54AE909856,"on 3/18/2019,",Rev,Sherye Steinham,Jabbersphere,£20692.5,£300.23988459821226 per month
Bentley,Continental,2009,3FA6P0LU9DR578971,"on 3/29/2020,",Ms,Callida Flobert,Dablist,£21777.08,£355.8840754551782 per month
BMW,X5,2011,3VW517AT8EM132834,"on 4/26/2017,",Dr,Neysa Archell,Skibox,£32536.6,£538.84858335175 per month
Chevrolet,Beretta,1992,1G6DF8EG3A0979974,"on 9/3/2019,",Mrs,Mair Whates,Voomm,£26794.16,£401.5916045671555 per month
Volkswagen,Jetta,2011,19UUA8F2XDA520343,"on 9/3/2020,",Honorable,Junina McCurrie,Devpoint,£24114.03,£376.3131655308143 per month
Mitsubishi,Pajero,1989,5FRYD4H97GB747008,"on 10/16/2019,",Rev,Eda Rahlof,Vimbo,£4701.72,£74.0358331510178 per month
Volvo,V70,2001,1G6DP1E38D0652413,"on 10/13/2019,",Honorable,Amory Grigore,Roomm,£38490.13,£582.1639916291622 per month
BMW,Z4 M,2009,WAUKF98E05A069636,"on 1/1/2019,",Mr,Sheila Deguara,Skippad,£35325.62,£560.8339173368262 per month
Saab,9000,1987,1G6KH5EY9AU938184,"on 1/10/2019,",Mr,Antone Burtwhistle,Twimm,£33847.21,£565.7520725495938 per month
Ford,Mustang,2012,5FRYD4H60GB012568,"on 11/13/2017,",Rev,Poul Olcot,Skipstorm,£62413.31,£931.3789841303274 per month
Ford,Bronco,1989,TRUWT28N921180384,"on 11/6/2019,",Rev,Rad Donahue,Linkbuzz,£59979.94,£877.2999490601205 per month
Land Rover,LR3,2007,WBAVB73508P594489,"on 6/8/2017,",Honorable,Gail Sambell,Twitterlist,£24026.37,£395.2789306080619 per month
Dodge,Ram 2500,2001,4A31K2DF7AE580860,"on 11/20/2019,",Honorable,Raynor Guyer,Blogtag,£8239.76,£126.75929577234646 per month
Lexus,ES,2001,WP1AA2A27CL437487,"on 6/15/2020,",Mr,Gustavus Christall,Yacero,£19377.75,£274.6923096750951 per month
GMC,Canyon,2010,SCFFDAAE5CG923697,"on 6/5/2019,",Dr,Dominick Olner,Lajo,,
BMW,545,2004,1FAHP2DW6BG110205,"on 2/25/2019,",Ms,Ferdy Booth,Abatz,£40411.31,£631.3016170245231 per month
Jaguar,XK,2008,WA1CMAFE0BD006798,"on 11/18/2018,",Dr,Wald Davitashvili,Yodo,£23379.29,£350.201963270685 per month
Kia,Rio,2003,1N6AA0CC0EN700700,"on 4/26/2020,",Ms,Marlin Storr,Thoughtbeat,£38427.92,£547.2875103527517 per month
BMW,X3,2007,1G6DM1ED6B0187533,"on 2/17/2020,",Honorable,Rozanne Dondon,Jaxbean,£19875.86,£287.7795759673231 per month
Cadillac,Seville,1999,1G6DP567950436015,"on 11/25/2017,",Rev,Salomi Daybell,Brainbox,£23770.15,£379.30173204003614 per month
Volkswagen,Corrado,1992,JM1NC2PF0F0036508,"on 8/2/2019,",Ms,Camel Kestell,Vipe,£10649.64,£155.28069948451133 per month
Ford,Econoline E150,1998,SCFAD01A35G516613,"on 7/29/2017,",Ms,Alisa Kaley,Thoughtsphere,£31404.53,£505.2656818732909 per month
Subaru,Impreza,1993,19VDE1F31DE580035,"on 9/25/2019,",Ms,Dewey Sergeaunt,Centidel,£11673.35,£171.69262042360873 per month
Cadillac,CTS,2005,5FNYF3H47EB983861,"on 7/10/2017,",Honorable,Ravid Goodley,Yodel,£22583.3,£310.316007504459 per month
Chrysler,Town & Country,2003,3D73Y3CL9BG093330,"on 9/13/2018,",Ms,Nonie Gilstoun,Eare,£20041.01,£315.7179210793129 per month
Chevrolet,Astro,1999,1B3AZ6EZ6AV568571,"on 6/12/2020,",Ms,Garald Andrejs,Shufflebeat,£20929.71,£311.6190513374568 per month
Alfa Romeo,Spider,1993,1G6DC1E36D0929765,"on 4/7/2017,",Ms,Maddy Butland,Feedmix,£8816.58,£134.99170190755984 per month
Jaguar,XJ Series,2001,KMHHT6KD9AU107924,"on 1/10/2019,",Honorable,Audrey Boggers,Jayo,£45277.69,£658.3086293914066 per month
Lexus,HS,2010,JN1AZ4EH6EM589574,"on 6/23/2019,",Honorable,Beulah Cannop,Fadeo,£38083.65,£617.2210088031201 per month
Renault,Alliance,1983,WBALL5C59EJ802473,"on 9/11/2018,",Dr,Sophi Ouldcott,Skyba,£66591.43,£1043.1239740626474 per month
Saab,900,1985,5J8TB4H34GL173950,"on 6/6/2019,",Mr,Maxine Mahy,Thoughtbridge,£60185.79,£995.989221878195 per month
Hyundai,XG350,2003,JTMHY7AJ5E4329496,"on 5/13/2020,",Honorable,Eleonore Nesbeth,Zava,£22941.25,£381.7407900367127 per month
Chevrolet,Cavalier,1998,1G4GE5G35EF268698,"on 10/5/2019,",Rev,Erminie Polle,Twitterbeat,£35642.68,£592.7910257785546 per month
Hyundai,XG350,2003,3VW4A7ATXCM934696,"on 3/5/2019,",Rev,Horst Bendan,Latz,£39734.49,£577.0250483869764 per month
Aston Martin,V8 Vantage,2006,1G6DG8EG6A0574740,"on 3/28/2020,",Mr,Jerrie Pelchat,Yodo,£27240.43,£436.1688932972879 per month
Chrysler,Cirrus,1998,1FT7W2A66EE132926,"on 11/2/2019,",Mrs,Brig Kenneway,JumpXS,£4220.27,£70.50072505191052 per month
Volvo,C70,2007,SCBEC9ZA5EC987104,"on 5/2/2020,",Rev,Julie Bambrough,Zoombox,£13563.9,£197.5792031789238 per month
Toyota,Tacoma,1995,KNADM4A35F6386746,"on 4/4/2017,",Honorable,Richy Dimitrescu,Flipstorm,£19493.12,£325.4122957254208 per month
Lexus,RX,1999,KMHHT6KDXEU445144,"on 10/1/2017,",Mrs,Myca Rea,Buzzdog,£51604.3,£819.7911584680145 per month
Buick,LeSabre,1989,JTHBE1D22F5655511,"on 9/10/2017,",Ms,Hilary Kalvin,Blogpad,£42585.57,£630.1961514178881 per month
Volkswagen,Passat,1988,WAU4GBFB5BN878124,"on 10/30/2019,",Honorable,Lindi Gilliard,Yadel,£44155.35,£711.0370423602403 per month
Pontiac,Sunfire,1998,JTHBE1D28F5689887,"on 5/15/2018,",Dr,Niko Kirwin,Meezzy,£37296.94,£583.9701467639213 per month
Mercedes-Benz,S-Class,1993,1GYUCBEFXAR007580,"on 5/28/2020,",Dr,Caria Turfes,Fatz,£44467.96,£738.2077296963008 per month
Lincoln,Continental,1989,WBA3X5C57FD467668,"on 12/4/2019,",Ms,Tova McGauhy,Twitterbridge,£34371.94,£503.9385958813797 per month
GMC,Acadia,2012,1C3BCBEB4EN625005,"on 4/21/2017,",Dr,Melodee Jansema,Twitterlist,£34834.14,£487.0241752015222 per month
Volkswagen,rio,1995,NM0AE8F73F1354927,"on 11/16/2017,",Mrs,Brock Calam,Dynava,£11254.33,£169.28823136376963 per month
BMW,X3,2012,WBSBR93472P386260,"on 9/20/2019,",Ms,Oliviero Skea,Realcube,£60235.23,£836.2815575520406 per month
Porsche,968,1993,KMHGH4JH6EU148068,"on 10/8/2018,",Mrs,Bryn Whitton,Meejo,£48463.19,£811.6130848730818 per month
Chevrolet,S10,1998,JTJHY7AX3E4386135,"on 1/9/2019,",Mr,Ariel McPheat,Dynazzy,£34681.97,£545.339239076667 per month
Chevrolet,Impala,2011,WBAEN33425P732777,"on 6/17/2020,",Mrs,Maire Lanfer,Agimba,£8538.33,£132.65381985110318 per month
Ford,Taurus,1986,2G4GS5ECXB9294939,"on 11/9/2019,",Honorable,Levon Gallehawk,Photobean,£63438.54,£1031.6638148316156 per month
GMC,3500,1997,5N1AA0ND9FN759993,"on 3/9/2017,",Mr,Josepha Blow,Mudo,£9854.68,£164.32009169575622 per month
GMC,Canyon,2012,WAUBF78E16A503021,"on 5/22/2020,",Mrs,Moritz Balstone,Skiptube,£33900.57,£559.4692044736629 per month
Dodge,Neon,1996,3GYFNGE39DS135154,"on 8/25/2018,",Mrs,Ruben Bonhan,Edgeblab,£5325.09,£76.32061605966271 per month
Dodge,Charger,2012,5NPET4AC9AH067892,"on 3/9/2017,",Honorable,Hayley Hallstone,Zoomzone,£14839.56,£229.56217092848243 per month
Volvo,S80,2012,5TDBK3EH8DS872058,"on 2/10/2018,",Ms,Gena McCay,Skiba,,
Honda,Pilot,2011,1GT022CG4EF903724,"on 2/4/2019,",Ms,Fey Mulroy,Dynazzy,£34977.11,£504.0772677841761 per month
Ford,E-Series,2004,4T1BD1EB7DU260824,"on 1/4/2018,",Ms,Nessy Scottesmoor,Topicware,£29179.41,£408.84278012408475 per month
Toyota,Previa,1995,JM1NC2JFXD0527786,"on 8/11/2017,",Honorable,Jamill McShirrie,Jazzy,£99826.95,£1565.0850034053594 per month
Toyota,MR2,1993,JTDKDTB34F1429165,"on 4/5/2020,",Ms,Morris Demead,Voonder,£3492.74,£53.72979700703021 per month
Dodge,Viper,2006,1C4SDHCT3EC785072,"on 3/29/2019,",Ms,Carline Klass,Buzzshare,£29716.7,£418.73267286072235 per month
Ford,Mustang,1967,JTDKDTB37C1849806,"on 3/5/2019,",Honorable,Corly Beet,Jaxbean,,
Aston Martin,Rapide,2010,WP0AB2A99FS671011,"on 9/14/2017,",Ms,Ursa Schneidau,Shuffletag,£9792.4,£145.64901704333306 per month
Toyota,Yaris,2007,2C3CDXCT4FH115824,"on 1/30/2018,",Mrs,Teodorico Idenden,Kayveo,£6735.19,£95.55488982050316 per month
Hyundai,Elantra,1998,JM1NC2EF0A0724536,"on 1/19/2020,",Mrs,Ragnar Bernli,Oyondu,£41013.23,£639.221794270874 per month
Mitsubishi,Precis,1986,5GADV23157D089118,"on 1/19/2020,",Honorable,Waiter Probat,Edgetag,£33758.21,£539.7053749763508 per month
Cadillac,Escalade ESV,2010,1G6YX36D965319700,"on 6/15/2018,",Rev,Joby Guiraud,Divavu,£50082.16,£782.3572039844389 per month
Maybach,57,2010,JTDKDTB38D1472551,"on 12/29/2019,",Honorable,Bord Kinloch,Divanoodle,£7972.4,£126.01944874457337 per month
Chrysler,Pacifica,2007,1LNHL9DK4EG084134,"on 8/25/2017,",Mr,Elvira Sellek,Bluejam,£77551.48,£1190.73174193371 per month
BMW,7 Series,2003,WBAAZ33495K312059,"on 9/26/2019,",Rev,Jedidiah Quenby,Livetube,£9164.37,£143.62378857759975 per month
Chevrolet,Equinox,2012,19UUA76537A235900,"on 11/20/2019,",Mr,Jemie Emanuelov,Blogtag,£30390.24,£429.6469833172685 per month
Ford,Expedition,2003,JN1AZ4EH4AM263783,"on 6/27/2018,",Dr,Coop Munn,Ailane,£5790.98,£95.98398607758213 per month
Pontiac,GTO,2004,5N1AR1NB7CC058308,"on 5/30/2017,",Mr,Chrystal Ellington,Edgepulse,£17392.98,£243.6212535726794 per month
Ford,Escort,1984,WAUJC68E13A113305,"on 1/1/2019,",Mrs,Caril Campsall,Twiyo,£225.69,£3.2381439576636417 per month
Land Rover,Range Rover,1996,WBA3V7C51EJ443061,"on 10/23/2018,",Ms,Carmel Fullstone,Roombo,£34275.63,£540.1067167539596 per month
Volkswagen,Passat,1998,1C3CC5FB8AN976255,"on 4/23/2020,",Rev,Joyous Patsall,Tagtune,£65649.03,£933.8215809042537 per month
Honda,Civic Si,2003,WAUBFAFL6BA347776,"on 12/24/2018,",Ms,Gabriel Woodstock,Meevee,£16880.33,£256.4870764969368 per month
Toyota,4Runner,2002,1FT7W2A69EE149512,"on 6/28/2019,",Mrs,Flem Fazackerley,Pixonyx,,
Honda,Ridgeline,2012,WAULC58E85A146761,"on 2/18/2020,",Honorable,Tammie Praill,Plajo,£10337.03,£168.79613899238848 per month
Volvo,XC90,2013,1G6DG5EG2A0655409,"on 8/16/2020,",Dr,Benedetto Ineson,Jabbersphere,£18648.24,£293.8004493475471 per month
Volvo,S60,2009,3C3CFFCR1CT375187,"on 12/12/2017,",Honorable,Rosie Linger,Mymm,£62240.69,£940.5625178343623 per month
Jaguar,S-Type,2006,2HNYD28387H523638,"on 5/19/2020,",Ms,Britt Marchant,Voonder,£57599.67,£878.8453611276448 per month
Chevrolet,Camaro,1993,WBAWC7C59AE792555,"on 9/28/2019,",Honorable,Alla Skacel,Skinix,£15519.66,£239.6264379957933 per month
Dodge,Ram Wagon B150,1992,1N6AF0LY9EN009680,"on 11/27/2019,",Mrs,Teddy Van Cassel,Skidoo,£33986.95,£537.532304750246 per month
BMW,1 Series,2011,5UXFG83558L239757,"on 6/14/2020,",Mr,Trever Gitting,Gigaclub,£20073.42,£323.4086760778125 per month
Ford,F350,2006,WBAVB73568K446702,"on 4/13/2019,",Mrs,Beitris Waplinton,Devify,£43965.31,£605.2099434723144 per month
Ferrari,599 GTB Fiorano,2007,WAUAGAFD5EN028822,"on 1/13/2018,",Mr,Pattin Risbrough,Skidoo,£18901.1,£299.3539344624297 per month
Ford,E-350 Super Duty,2006,1FTEW1CFXFK903471,"on 5/23/2019,",Mr,Anna-maria Haxley,Cogilith,£41714.4,£689.5895078833728 per month
Pontiac,Firebird,1997,WDDLJ6HB3FA116000,"on 9/9/2019,",Ms,Nita Sighard,Jayo,£47076.31,£733.661429144062 per month
Dodge,Ram 1500,1995,WAUGN94F69N107019,"on 1/29/2019,",Dr,Bron Kendal,Realfire,£3418.58,£56.63294725838545 per month
BMW,M6,2006,WBA5B1C53FG773992,"on 7/9/2019,",Ms,Livia Bowne,Oyope,£7578.84,£114.3457145815075 per month
Cadillac,CTS-V,2009,1N6AD0CU6CN589406,"on 10/8/2019,",Mrs,Eleanor Loudian,Gevee,£33837.72,£503.0625917369534 per month
Dodge,Neon,2000,1GKS1HE01DR905236,"on 1/30/2019,",Dr,Colby Jinda,Quaxo,£23530.2,£363.49127992976287 per month
Pontiac,Grand Am,1999,JN8AZ2KR5ET127032,"on 9/6/2017,",Mrs,Lyndsay Deek,Dabfeed,£29645.32,£421.4936919774424 per month
Dodge,Ram 2500,2008,WBAKF3C54CE646095,"on 7/19/2017,",Dr,Vivianne Sweetsur,Twinder,£41477.17,£623.2290437183717 per month
Mercedes-Benz,S-Class,2012,5BZAF0AA4EN921108,"on 3/13/2018,",Rev,Gabie Spohr,Skinix,£11124.98,£164.67518311409745 per month
Honda,Pilot,2007,WAUBFCFL9CN391695,"on 12/7/2017,",Honorable,Ramona Grass,Roomm,£53718.3,£868.8595779740416 per month
Cadillac,Escalade EXT,2004,WAUVC58E95A252872,"on 9/28/2018,",Mrs,Spike Carlisi,Kayveo,£34715.59,£484.8249759369986 per month
Buick,Skylark,1996,WBAPH53529A453648,"on 8/12/2018,",Rev,Fredrika Geater,Roomm,£11812.65,£197.63534390210805 per month
Cadillac,Eldorado,1998,WAUNF78P68A831407,"on 12/9/2018,",Mr,Shayne McRonald,Thoughtmix,£48942.85,£733.9985388428412 per month
GMC,Savana 1500,2009,WBAUN7C55DV975196,"on 4/30/2018,",Ms,Pauli Towsie,Feedspan,£29330.59,£416.6568930923003 per month
Toyota,Tercel,1996,JN8AS5MT2BW603276,"on 1/3/2020,",Mr,Odille Guppie,LiveZ,£34175.53,£536.1583697886114 per month
Toyota,Highlander,2005,JH4CL96916C576314,"on 5/30/2019,",Dr,Jaquelin Phibb,Flashspan,£78463.01,£1222.028341152735 per month
Pontiac,LeMans,1967,1G6AB5R37E0978384,"on 4/28/2017,",Dr,Vikki Smiz,Izio,£56515.22,£924.6448141845273 per month
Kia,Optima,2012,1GTN1TEH6FZ179944,"on 12/6/2017,",Rev,Bronnie Maasze,Livetube,,
Mercedes-Benz,SLK-Class,1997,1GT022CG1EF188725,"on 3/8/2020,",Ms,Bibbie Souter,Riffwire,£25123.93,£378.68309226179565 per month
Lotus,Esprit,1992,JTJBC1BA7D2415495,"on 5/21/2019,",Rev,Mel Monahan,Topicblab,£26283.04,£388.83881454471464 per month
Infiniti,G,1996,2HNYD28458H165103,"on 5/29/2018,",Ms,Sunny O'Dooghaine,Meezzy,£17302.08,£263.82019404712844 per month
Mercury,Villager,1996,3VW8S7AT1FM960929,"on 3/25/2020,",Rev,Nolan Icke,Yadel,£19610.7,£311.4482808020228 per month
Cadillac,XLR,2007,5J6TF3H59FL827381,"on 11/22/2018,",Mr,Lorette Gocher,Livepath,£24138.44,£346.478012258376 per month
Ford,Thunderbird,1958,5GADX23L76D496738,"on 4/19/2018,",Dr,Bear Alexander,Snaptags,£34677.78,£514.2658337357373 per month
Buick,Regal,2011,WVWAN7AN1DE516501,"on 2/26/2017,",Dr,Reena Corneille,Meevee,£13198.53,£212.73355679515169 per month
BMW,760,2004,WAUVT68E64A455917,"on 12/13/2019,",Rev,Allen Rayman,Voonyx,£45452.42,£625.7280827796881 per month
Jaguar,XK Series,1998,SCFAD01A26G114065,"on 4/14/2018,",Dr,Woodie Baukham,Yodel,£29317.74,£409.3455527529394 per month
Mitsubishi,Eclipse,1996,JN8AZ2KRXAT014607,"on 1/19/2020,",Rev,Franky Abbado,Tanoodle,£168.05,£2.3128748408963755 per month
Cadillac,Seville,1995,1FMJU1J52AE876168,"on 5/20/2020,",Ms,Cassandry Duprey,Devshare,£29055.85,£478.8349517336848 per month
Scion,tC,2013,WP1AA2A22DL064859,"on 5/15/2018,",Ms,Pincus Chalcot,Oodoo,£24235.63,£336.9071626679758 per month
Nissan,370Z,2011,YV4952CTXC1990936,"on 8/16/2018,",Ms,Lonnard Tisun,Topdrive,£49083.0,£800.8121632098563 per month
Chevrolet,Cavalier,1998,WBAEH73485C094962,"on 12/4/2017,",Mrs,Sayers Glenn,Twitterlist,£44132.02,£625.5716349661325 per month
Mercedes-Benz,C-Class,1999,3GYT4MEF5DG053228,"on 8/13/2020,",Mrs,Glenine Demeza,Demimbu,£3603.58,£54.55027519416606 per month
Volkswagen,Corrado,1991,1G6DH5E56C0098258,"on 12/18/2018,",Dr,Jordana Jerrans,Wikivu,£43698.45,£604.3251383766385 per month
BMW,8 Series,1994,YV126MFC0F2145692,"on 4/27/2019,",Honorable,Milo Phare,Meevee,£31234.71,£452.79416775237763 per month
Chevrolet,Metro,2001,WBA3T7C5XFP368008,"on 7/25/2020,",Rev,Eula Etches,Fivespan,£36331.43,£532.4402869530089 per month
Audi,S4,2004,WBANU5C56AC762440,"on 3/7/2018,",Dr,Agnola Thieme,Divape,£37258.17,£556.9381543576794 per month
Lamborghini,Diablo,1993,1FTSW3A56AE819230,"on 1/28/2020,",Dr,Virgilio Trewhitt,Skyble,£39912.33,£594.0157417677385 per month
Ford,F-Series,1997,WBA3A5C5XDJ315268,"on 12/29/2018,",Honorable,Allie Claeskens,Flashspan,,
Jeep,Wrangler,1994,3VWF17AT9FM029976,"on 11/8/2017,",Honorable,Gawen Thistleton,Rhynyx,£20921.64,£303.35528109666666 per month
Mercedes-Benz,CL-Class,1998,WDDEJ7GB8BA358727,"on 3/4/2017,",Rev,Carlee Berkowitz,Dynava,£10447.1,£163.350402203153 per month
Chevrolet,Express,2009,WUADU78E58N998596,"on 7/16/2019,",Ms,Lilli Jurkowski,Eamia,£56796.13,£810.090946000488 per month
Porsche,944,1985,WAU3FAFR7DA914802,"on 9/18/2018,",Mrs,Alyssa Antuoni,Innotype,£14169.37,£222.7711144987096 per month
Land Rover,Defender 90,1994,1N6AA0CJ1EN441682,"on 4/8/2017,",Mr,Elysee Jahn,Fliptune,£71014.24,£1018.8685001160997 per month
Mercury,Mountaineer,2002,1G4GL5G38DF932688,"on 1/3/2018,",Mrs,Melba Stit,Edgewire,£32725.14,£539.1881357523304 per month
Lexus,LS,2001,WAUDG98E15A749907,"on 2/23/2017,",Rev,Bertine Foulkes,Tagtune,£31662.06,£451.2294163087072 per month
Hyundai,Elantra,1998,JTEBU5JRXE5007132,"on 6/18/2017,",Mr,Spense Shuker,Bluejam,£28727.29,£456.4097532041416 per month
Buick,Park Avenue,1993,3D7TP2HT7AG135496,"on 8/23/2020,",Ms,Myles Foulks,Oodoo,£60037.15,£864.4842484185341 per month
Jaguar,X-Type,2008,1GYEE637170082828,"on 6/18/2019,",Mr,Orelle Lillo,Realcube,£35895.84,£590.4220418092501 per month
Chevrolet,G-Series G10,1992,3VW1K7AJ2DM841168,"on 2/20/2019,",Mr,Sky Halligan,Cogilith,£37129.89,£564.7168184825521 per month
Volvo,S80,1999,WAUAC68D31A012125,"on 1/29/2020,",Ms,Natalina Towndrow,Yacero,£33107.24,£514.5142269642555 per month
Toyota,T100,1996,WBABN73493P664887,"on 2/23/2018,",Honorable,Elnora Tumayan,Skilith,£8371.55,£135.3742267034711 per month
Ford,Bronco II,1985,2T1BURHE4EC845402,"on 12/11/2019,",Ms,Caresse Lydiate,Tagpad,£59004.87,£860.6069410249196 per month
Mitsubishi,Montero,1993,3C3CFFDRXCT755336,"on 1/11/2018,",Honorable,Auguste Muckeen,Twitterbeat,£27757.12,£429.98397394357386 per month
Volkswagen,New Beetle,1999,WAULT68EX3A783122,"on 2/12/2017,",Mr,Renee Sweetmore,Fatz,£32443.2,£471.0020270364653 per month
BMW,3 Series,2001,1G6DM5EGXA0185316,"on 4/16/2020,",Rev,Brnaby Baltzar,Dabtype,£7526.82,£118.52861271261604 per month
MINI,Cooper,2004,3VWAL7AJ3AM806440,"on 11/25/2018,",Rev,Yovonnda Gartan,Skinix,£4069.21,£59.29699794200917 per month
Oldsmobile,Achieva,1994,JN8CS1MU6DM186026,"on 6/1/2020,",Mrs,Cozmo Ellerton,Linkbridge,,
Cadillac,Eldorado,1998,WBAVB735X8P269266,"on 3/5/2020,",Mrs,Layton Blastock,Youopia,£60099.71,£854.0364781467912 per month
Mercedes-Benz,SLK-Class,2006,JM1NC2PF5E0615508,"on 6/7/2018,",Mr,Zaria Masse,Blogpad,£20294.89,£309.67740398367414 per month
Dodge,D250,1993,JTHBE1BLXFA111163,"on 4/28/2018,",Dr,Theo Kulvear,Trudeo,£45197.82,£736.8003317217418 per month
Toyota,Avalon,2007,WBA1F7C51FV433435,"on 8/17/2017,",Rev,Allyn McBoyle,Demizz,£37346.31,£549.0422009416758 per month
Chevrolet,Silverado,2001,JTJHY7AX4F4125484,"on 2/7/2018,",Dr,Raye Flury,Mynte,£48387.03,£686.3157264505645 per month
Suzuki,SJ,1992,WA1CMAFE9ED432381,"on 11/11/2017,",Rev,Rafi Birdsall,Topiclounge,£62835.22,£1007.122100638926 per month
Pontiac,Montana,2003,WAUDFAFL4FN948255,"on 7/9/2019,",Ms,Chet Gun,Dynabox,£52498.37,£721.9757191403836 per month
Mercury,Sable,1998,WUARL48H08K784103,"on 8/13/2020,",Mrs,Trevar Brooking,Thoughtmix,£69663.34,£1110.0453968709994 per month
Lexus,LX,2002,1G6AH5S30F0874054,"on 9/8/2020,",Mr,Quentin Matussevich,Realpoint,£59224.24,£857.3055320535808 per month
Dodge,Stratus,2005,WAULC68E02A645961,"on 1/30/2019,",Rev,Lyndsey Copcott,Jayo,£30272.51,£462.92540203485504 per month
Jaguar,XJ Series,1999,WAUDG94FX6N723749,"on 9/3/2017,",Rev,Catarina Scading,Jazzy,,
Mercury,Montego,2007,1FADP5CU7FL574231,"on 3/24/2017,",Dr,Ki Bednell,Roombo,£10218.48,£156.28551147677547 per month
Volkswagen,Golf,2005,2T1BURHE2EC751437,"on 2/3/2019,",Rev,Bernardo Sollars,Katz,£33090.54,£541.1463903066103 per month
Mitsubishi,Starion,1985,WVWAN7AN7DE785456,"on 12/3/2017,",Ms,Billye Edison,Tanoodle,,
Suzuki,Vitara,2000,1G6AA5RA9D0056652,"on 2/17/2020,",Mrs,Ardath Maunders,Zazio,£31488.37,£478.57983899788553 per month
Audi,TT,2003,WAUDT94F05N865019,"on 4/10/2017,",Honorable,Lisbeth Minelli,Zooxo,£57785.54,£934.6035443192668 per month
Suzuki,Swift,1992,SCBLF34F12C127338,"on 3/25/2017,",Honorable,Adelaida Shawyers,Yotz,£45158.05,£643.6296570014586 per month
Subaru,Outback,2008,WAUHF98PX6A232354,"on 4/22/2020,",Ms,Bartie Paolacci,Vinder,£43904.28,£608.4661933767312 per month
Chevrolet,Monte Carlo,2002,JN1AZ4EH7CM753203,"on 10/29/2018,",Dr,Ferne Niessen,Meeveo,£7601.29,£116.65227634588943 per month
GMC,Yukon Denali,2000,1G6DK5EG3A0264221,"on 5/17/2019,",Mr,Derwin Bourgeois,Avamba,£46434.36,£650.1394157100434 per month
Toyota,Supra,1998,5N1AA0ND4FN681557,"on 1/10/2019,",Mrs,Waneta Isgate,Pixonyx,£20337.5,£326.43530617574464 per month
Nissan,Cube,2011,3VW1K7AJ2DM706921,"on 3/6/2018,",Mr,Patrice Elix,Twiyo,£20101.1,£333.13292285681695 per month
Toyota,Tundra,2012,TRUTC28N511567791,"on 8/14/2018,",Rev,Sherm MacMechan,Avaveo,£41652.95,£664.0989625133083 per month
Lincoln,MKS,2013,1ZVBP8JZ4D5731827,"on 8/2/2019,",Honorable,Bonnee Corsan,Fatz,£12196.13,£184.97111251402384 per month
Mercedes-Benz,CLS-Class,2009,WBAEA5C53AC807021,"on 9/21/2018,",Rev,Elmira Creebo,Oyondu,£24051.8,£401.7251633794355 per month
